loss,mae,val_loss,val_mae,epoch
1.0204498767852783,0.8403439521789551,0.6590926647186279,0.7088091373443604,1
0.5113457441329956,0.5832297801971436,0.9724961519241333,0.9207351207733154,2
0.44330981373786926,0.574306309223175,0.8032214045524597,0.8007090091705322,3
0.37374505400657654,0.48743245005607605,0.7664884924888611,0.7247113585472107,4
0.3146357834339142,0.47838008403778076,0.8326022624969482,0.7791821360588074,5
0.2643549144268036,0.4067610800266266,0.8474293351173401,0.7831965684890747,6
0.23785267770290375,0.40497979521751404,0.7531595230102539,0.6851215958595276,7
0.30304574966430664,0.45142579078674316,0.7387869358062744,0.6408174633979797,8
0.3093312382698059,0.465950608253479,0.7995127439498901,0.6627078652381897,9
0.2515771985054016,0.4070502817630768,0.8557760715484619,0.6625133156776428,10
0.2296273410320282,0.3986469507217407,0.7742961049079895,0.6169512867927551,11
0.3180712163448334,0.4362616539001465,0.7714809775352478,0.6558672785758972,12
0.27027425169944763,0.4040282964706421,0.8025661110877991,0.6794149875640869,13
0.2284049391746521,0.39107510447502136,0.7226784825325012,0.6607047319412231,14
0.18280571699142456,0.349677175283432,0.6649256944656372,0.6210849285125732,15
0.21779721975326538,0.36395254731178284,0.677399754524231,0.6100733280181885,16
0.19148704409599304,0.3703143894672394,0.6845483779907227,0.6166074275970459,17
0.19070911407470703,0.3477344810962677,0.7285037636756897,0.6502156257629395,18
0.15945571660995483,0.34413596987724304,0.841385006904602,0.6796684265136719,19
0.1809777021408081,0.342498779296875,0.8978064060211182,0.7117053270339966,20
0.2733818292617798,0.4166293442249298,0.6570141911506653,0.6573352813720703,21
0.18767671287059784,0.35362133383750916,0.7172378897666931,0.6661584973335266,22
0.15072520077228546,0.3239855468273163,0.8014839887619019,0.6640864610671997,23
0.25320175290107727,0.3980462849140167,0.7408364415168762,0.6425492167472839,24
0.21614551544189453,0.36780914664268494,0.609110951423645,0.6156997084617615,25
0.24742843210697174,0.37971654534339905,0.7071044445037842,0.6298435926437378,26
0.19495789706707,0.3528122901916504,0.6349821090698242,0.5939226150512695,27
0.21163761615753174,0.35852745175361633,0.7096611857414246,0.6676310896873474,28
0.2005099207162857,0.36283940076828003,0.7628055810928345,0.6885403394699097,29
0.16245727241039276,0.32342153787612915,0.7315163016319275,0.6462321281433105,30
0.19139300286769867,0.3276265263557434,0.6813557147979736,0.6326079964637756,31
0.13926662504673004,0.2884547710418701,0.7174865007400513,0.6469902396202087,32
0.17771388590335846,0.3459244966506958,0.7463427186012268,0.6600481271743774,33
0.10464321076869965,0.25068366527557373,0.7254351377487183,0.6672676205635071,34
0.17635390162467957,0.32631823420524597,0.6257191896438599,0.658253014087677,35
0.1415090709924698,0.3064268231391907,0.7219998240470886,0.6558313369750977,36
0.12457849830389023,0.29499250650405884,0.8028218746185303,0.707377016544342,37
0.1566370129585266,0.3056187033653259,0.7327093482017517,0.6941953301429749,38
0.16256141662597656,0.29334285855293274,0.728388249874115,0.6634709239006042,39
0.15374331176280975,0.30394691228866577,0.7125915884971619,0.6846473217010498,40
0.20052500069141388,0.34724000096321106,0.7279593348503113,0.6930370926856995,41
0.17513152956962585,0.3102111518383026,0.6659381985664368,0.7008859515190125,42
0.1593920737504959,0.33375242352485657,0.691378116607666,0.6896771192550659,43
0.1389290988445282,0.3037216365337372,0.7320230007171631,0.6892489790916443,44
0.13083615899085999,0.29193931818008423,0.6722536087036133,0.7131611704826355,45
0.15247686207294464,0.300995409488678,0.7160433530807495,0.6969876885414124,46
0.18704266846179962,0.3228190541267395,0.7273231148719788,0.6825610399246216,47
0.15205897390842438,0.3179949223995209,0.7315108776092529,0.7186570763587952,48
0.12050087749958038,0.2821735143661499,0.6937106847763062,0.6965689659118652,49
0.14420320093631744,0.31459569931030273,0.6983275413513184,0.6843751668930054,50
0.10670802742242813,0.23667460680007935,0.687840461730957,0.6783783435821533,51
0.1278415024280548,0.29655301570892334,0.6546152830123901,0.6747596263885498,52
0.12298295646905899,0.27995842695236206,0.6799116134643555,0.6840959191322327,53
0.14571774005889893,0.3030718266963959,0.64609295129776,0.6535060405731201,54
0.17013908922672272,0.31102946400642395,0.6215546727180481,0.6326169967651367,55
0.14030002057552338,0.29210883378982544,0.6033108234405518,0.6616599559783936,56
0.1130780428647995,0.24886460602283478,0.5980928540229797,0.6189236640930176,57
0.14942508935928345,0.29717734456062317,0.4788816273212433,0.6064176559448242,58
0.1573064625263214,0.2921944558620453,0.6019108295440674,0.6230387091636658,59
0.10065845400094986,0.24657483398914337,0.57420414686203,0.6323537230491638,60
0.09229093044996262,0.24345998466014862,0.5630511045455933,0.6243255138397217,61
0.16147182881832123,0.29989221692085266,0.6226423382759094,0.6415483951568604,62
0.11581975966691971,0.2708371877670288,0.6084222793579102,0.6273008584976196,63
0.11106328666210175,0.2577871084213257,0.5248398780822754,0.6248235106468201,64
0.11776357889175415,0.28045228123664856,0.5591666102409363,0.6207764148712158,65
0.08868668228387833,0.22890326380729675,0.5273899435997009,0.6188820600509644,66
0.1048036441206932,0.24038051068782806,0.5516154766082764,0.6045262217521667,67
0.08712701499462128,0.22382569313049316,0.5788447856903076,0.6508749723434448,68
