loss,mae,val_loss,val_mae,epoch
0.749869704246521,0.6963992118835449,0.6725308299064636,0.7100266218185425,1
0.5035772323608398,0.568934977054596,0.8316617608070374,0.770986795425415,2
0.40309616923332214,0.5304555892944336,0.7472435832023621,0.7508817911148071,3
0.3808264136314392,0.5350094437599182,0.7562424540519714,0.7112356424331665,4
0.27717646956443787,0.4548494815826416,0.8365349769592285,0.7024204730987549,5
0.2988291382789612,0.4668530523777008,0.8126462697982788,0.6633633375167847,6
0.21776366233825684,0.4001651406288147,0.8107001185417175,0.6443552374839783,7
0.2547967731952667,0.4004267454147339,0.8809598088264465,0.6860383749008179,8
0.2975928485393524,0.44025105237960815,0.780867874622345,0.6665763854980469,9
0.22265787422657013,0.38911595940589905,0.7292988896369934,0.6992602944374084,10
0.23186014592647552,0.4037728011608124,0.824396014213562,0.7055110931396484,11
0.19628170132637024,0.35836657881736755,0.9232177734375,0.7426039576530457,12
0.18137775361537933,0.34206297993659973,1.0244097709655762,0.7513119578361511,13
0.2498607188463211,0.39436331391334534,0.8869351744651794,0.7825978398323059,14
0.23206855356693268,0.39238783717155457,0.8319072127342224,0.7059836983680725,15
0.32032424211502075,0.4466870427131653,0.760945737361908,0.666716456413269,16
0.19843338429927826,0.3595224618911743,0.7461520433425903,0.6664321422576904,17
0.21981310844421387,0.3774029016494751,0.7705358862876892,0.6251637935638428,18
0.21296416223049164,0.3758305013179779,0.7156108021736145,0.651800274848938,19
0.19931906461715698,0.32959502935409546,0.7702169418334961,0.666890561580658,20
0.2351464480161667,0.3749506175518036,0.6413524150848389,0.6688740849494934,21
0.20632681250572205,0.340465247631073,0.6608151793479919,0.6686537265777588,22
0.16961325705051422,0.33427155017852783,0.680600106716156,0.6798827648162842,23
0.1594478338956833,0.3193775713443756,0.6636670827865601,0.65055912733078,24
0.18419496715068817,0.3302515149116516,0.663321852684021,0.6415927410125732,25
0.2071152925491333,0.38089296221733093,0.6124975681304932,0.6551263332366943,26
0.18595346808433533,0.35616907477378845,0.6723172664642334,0.6582077741622925,27
0.19825224578380585,0.34520915150642395,0.7226839065551758,0.625346302986145,28
0.20698630809783936,0.36949416995048523,0.7169167399406433,0.7107641696929932,29
0.1749194711446762,0.3353930115699768,0.6366832852363586,0.6760562062263489,30
0.19603769481182098,0.36709120869636536,0.6163783073425293,0.6675978302955627,31
0.15096916258335114,0.32178106904029846,0.6088211536407471,0.6097829937934875,32
0.18360649049282074,0.3561112880706787,0.6180112957954407,0.6452849507331848,33
0.1464158594608307,0.30790144205093384,0.6290134191513062,0.6242973804473877,34
0.20778560638427734,0.35438212752342224,0.6497101187705994,0.6574373245239258,35
0.1116144135594368,0.2698628902435303,0.6352756023406982,0.6368615031242371,36
0.15584255754947662,0.32386451959609985,0.6055964231491089,0.6390849351882935,37
0.14617031812667847,0.29815182089805603,0.6446501016616821,0.6097366213798523,38
0.12388908863067627,0.2775479853153229,0.7219919562339783,0.6984812617301941,39
0.16105817258358002,0.32437247037887573,0.6415703296661377,0.6618853807449341,40
0.1615811586380005,0.3353389799594879,0.623342752456665,0.6707375049591064,41
